position_id,arm_id,move_model,provider,preset_id,ply,unresolved,legal_actions,action_id,direct_action_id,move_changed,matches_oracle,seconds,c1_forwards,unique_worlds,worlds_requested,score_margin,legal
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0066,p24_b18,p24,b18,TINY,66,31,19,207,207,0,1,0.12031,321,8,8,0.106551,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0066,p24_b24,p24,b24,TINY,66,31,19,207,207,0,1,0.12052,321,8,8,0.11804,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p18_oracle,p18,oracle,TINY,92,29,32,6373,6373,0,1,0.00904,9,1,8,0.154855,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p24_oracle,p24,oracle,TINY,92,29,32,6373,6373,0,1,0.00877,9,1,8,0.101433,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p18_direct,p18,,direct,92,29,32,6373,6373,0,1,0.00201,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p24_direct,p24,,direct,92,29,32,6373,6373,0,1,0.0019,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p18_remaining_count,p18,remaining_count,TINY,92,29,32,6373,6373,0,1,0.03934,67,8,8,0.154855,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p18_b18,p18,b18,TINY,92,29,32,6373,6373,0,1,0.07355,143,8,8,0.131474,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p18_b24,p18,b24,TINY,92,29,32,6373,6373,0,1,0.06951,129,8,8,0.12568,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p24_remaining_count,p24,remaining_count,TINY,92,29,32,6373,6373,0,1,0.04993,89,8,8,0.101433,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p24_b18,p24,b18,TINY,92,29,32,6373,6373,0,1,0.06994,129,8,8,0.095474,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=neutral_v1|fam=any|col=red|g=100|ply=0092,p24_b24,p24,b24,TINY,92,29,32,6373,6373,0,1,0.07002,131,8,8,0.087207,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p18_oracle,p18,oracle,TINY,13,36,15,6131,6131,0,1,0.02978,41,1,8,0.162245,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p24_oracle,p24,oracle,TINY,13,36,15,6131,6131,0,1,0.03033,41,1,8,0.641158,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p18_direct,p18,,direct,13,36,15,6131,6131,0,1,0.00196,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p24_direct,p24,,direct,13,36,15,6131,6131,0,1,0.00183,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p18_remaining_count,p18,remaining_count,TINY,13,36,15,6131,6131,0,1,0.11047,297,8,8,0.18799,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p18_b18,p18,b18,TINY,13,36,15,6131,6131,0,1,0.11994,321,8,8,0.172473,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p18_b24,p18,b24,TINY,13,36,15,6131,6131,0,1,0.12085,321,8,8,0.167514,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p24_remaining_count,p24,remaining_count,TINY,13,36,15,6131,6131,0,1,0.10923,295,8,8,0.58968,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p24_b18,p24,b18,TINY,13,36,15,6131,6131,0,1,0.12064,321,8,8,0.560739,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0013,p24_b24,p24,b24,TINY,13,36,15,6131,6131,0,1,0.11934,321,8,8,0.575618,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p18_oracle,p18,oracle,TINY,49,31,22,8171,8171,0,1,0.0299,41,1,8,0.060189,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p24_oracle,p24,oracle,TINY,49,31,22,8171,8171,0,1,0.02991,41,1,8,0.10579,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p18_direct,p18,,direct,49,31,22,8171,8171,0,1,0.00187,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p24_direct,p24,,direct,49,31,22,8171,8171,0,1,0.00187,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p18_remaining_count,p18,remaining_count,TINY,49,31,22,8171,8171,0,1,0.11966,321,8,8,0.062049,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p18_b18,p18,b18,TINY,49,31,22,8171,8171,0,1,0.1219,321,8,8,0.028147,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p18_b24,p18,b24,TINY,49,31,22,8171,8171,0,1,0.12133,321,8,8,0.030002,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p24_remaining_count,p24,remaining_count,TINY,49,31,22,8171,8171,0,1,0.11934,321,8,8,0.212317,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p24_b18,p24,b18,TINY,49,31,22,8171,8171,0,1,0.12109,321,8,8,0.222771,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0049,p24_b24,p24,b24,TINY,49,31,22,8171,8171,0,1,0.12133,321,8,8,0.17839,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p18_oracle,p18,oracle,TINY,85,23,24,7374,7374,0,1,0.03038,41,1,8,0.146912,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p24_oracle,p24,oracle,TINY,85,23,24,2010,2010,0,1,0.0305,41,1,8,0.001015,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p18_direct,p18,,direct,85,23,24,7374,7374,0,1,0.00197,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p24_direct,p24,,direct,85,23,24,2010,2010,0,1,0.00178,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p18_remaining_count,p18,remaining_count,TINY,85,23,24,7374,7374,0,1,0.11909,318,8,8,0.065513,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p18_b18,p18,b18,TINY,85,23,24,7374,7374,0,1,0.12229,321,8,8,0.156807,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p18_b24,p18,b24,TINY,85,23,24,7374,7374,0,1,0.12302,321,8,8,0.137592,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p24_remaining_count,p24,remaining_count,TINY,85,23,24,2010,2010,0,1,0.16422,315,8,8,0.052254,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p24_b18,p24,b18,TINY,85,23,24,7374,2010,1,0,0.12472,321,8,8,7.5e-05,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0085,p24_b24,p24,b24,TINY,85,23,24,2010,2010,0,1,0.12155,321,8,8,0.010683,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p18_oracle,p18,oracle,TINY,121,16,34,503,503,0,1,0.02724,27,1,8,1.273722,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p24_oracle,p24,oracle,TINY,121,16,34,503,503,0,1,0.02698,30,1,8,1.326491,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p18_direct,p18,,direct,121,16,34,503,503,0,1,0.00199,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p24_direct,p24,,direct,121,16,34,503,503,0,1,0.00192,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p18_remaining_count,p18,remaining_count,TINY,121,16,34,503,503,0,1,0.11776,318,8,8,1.272274,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p18_b18,p18,b18,TINY,121,16,34,503,503,0,1,0.10072,248,8,8,1.276228,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p18_b24,p18,b24,TINY,121,16,34,503,503,0,1,0.10237,251,8,8,1.319464,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p24_remaining_count,p24,remaining_count,TINY,121,16,34,503,503,0,1,0.11568,312,8,8,1.293512,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p24_b18,p24,b18,TINY,121,16,34,503,503,0,1,0.10568,263,8,8,1.342278,1
phase15_match_pack_v1|ms=2026082420|opp=p24|src=phase14_learned|fam=any|col=blue|g=101|ply=0121,p24_b24,p24,b24,TINY,121,16,34,503,503,0,1,0.10633,266,8,8,1.373778,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p18_oracle,p18,oracle,TINY,12,37,20,5565,5565,0,1,0.03006,41,1,8,1.369758,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p24_oracle,p24,oracle,TINY,12,37,20,5565,5565,0,1,0.02994,41,1,8,1.34951,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p18_direct,p18,,direct,12,37,20,5565,5565,0,1,0.00191,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p24_direct,p24,,direct,12,37,20,5565,5565,0,1,0.00182,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p18_remaining_count,p18,remaining_count,TINY,12,37,20,5565,5565,0,1,0.12038,321,8,8,1.350611,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p18_b18,p18,b18,TINY,12,37,20,5565,5565,0,1,0.12451,321,8,8,1.38059,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p18_b24,p18,b24,TINY,12,37,20,5565,5565,0,1,0.12337,321,8,8,1.391954,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p24_remaining_count,p24,remaining_count,TINY,12,37,20,5565,5565,0,1,0.12183,321,8,8,1.248575,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p24_b18,p24,b18,TINY,12,37,20,5565,5565,0,1,0.12239,321,8,8,1.312937,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0012,p24_b24,p24,b24,TINY,12,37,20,5565,5565,0,1,0.12441,321,8,8,1.334667,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p18_oracle,p18,oracle,TINY,54,29,13,3534,3534,0,1,0.03033,41,1,8,0.084835,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p24_oracle,p24,oracle,TINY,54,29,13,7877,7879,1,1,0.03002,41,1,8,0.150677,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p18_direct,p18,,direct,54,29,13,3534,3534,0,1,0.00194,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p24_direct,p24,,direct,54,29,13,7879,7879,0,0,0.00186,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p18_remaining_count,p18,remaining_count,TINY,54,29,13,3534,3534,0,1,0.12048,321,8,8,0.156143,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p18_b18,p18,b18,TINY,54,29,13,3534,3534,0,1,0.12322,321,8,8,0.141266,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p18_b24,p18,b24,TINY,54,29,13,3534,3534,0,1,0.12325,321,8,8,0.097645,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p24_remaining_count,p24,remaining_count,TINY,54,29,13,7879,7879,0,0,0.11986,321,8,8,0.058538,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p24_b18,p24,b18,TINY,54,29,13,7877,7879,1,1,0.12292,321,8,8,0.023957,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0054,p24_b24,p24,b24,TINY,54,29,13,7877,7879,1,1,0.12229,321,8,8,0.047878,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p18_oracle,p18,oracle,TINY,98,27,13,3534,3534,0,1,0.03015,41,1,8,0.21845,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p24_oracle,p24,oracle,TINY,98,27,13,7879,7879,0,1,0.02994,41,1,8,0.169015,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p18_direct,p18,,direct,98,27,13,3534,3534,0,1,0.00194,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p24_direct,p24,,direct,98,27,13,7879,7879,0,1,0.00185,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p18_remaining_count,p18,remaining_count,TINY,98,27,13,3534,3534,0,1,0.12142,321,8,8,0.224878,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p18_b18,p18,b18,TINY,98,27,13,3534,3534,0,1,0.12472,321,8,8,0.21466,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p18_b24,p18,b24,TINY,98,27,13,3534,3534,0,1,0.12242,321,8,8,0.214473,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p24_remaining_count,p24,remaining_count,TINY,98,27,13,7879,7879,0,1,0.12222,321,8,8,0.095838,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p24_b18,p24,b18,TINY,98,27,13,7877,7879,1,0,0.16602,318,8,8,0.015164,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0098,p24_b24,p24,b24,TINY,98,27,13,7879,7879,0,1,0.12225,318,8,8,0.024687,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p18_oracle,p18,oracle,TINY,140,23,18,8595,8595,0,1,0.01909,19,1,8,0.758246,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p24_oracle,p24,oracle,TINY,140,23,18,8595,8595,0,1,0.01905,19,1,8,0.706209,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p18_direct,p18,,direct,140,23,18,8595,8595,0,1,0.00184,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p24_direct,p24,,direct,140,23,18,8595,8595,0,1,0.00185,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p18_remaining_count,p18,remaining_count,TINY,140,23,18,8595,8595,0,1,0.11289,282,8,8,0.173162,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p18_b18,p18,b18,TINY,140,23,18,8595,8595,0,1,0.10371,244,8,8,0.900941,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p18_b24,p18,b24,TINY,140,23,18,8595,8595,0,1,0.1024,240,8,8,0.740706,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p24_remaining_count,p24,remaining_count,TINY,140,23,18,8595,8595,0,1,0.11066,278,8,8,0.164502,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p24_b18,p24,b18,TINY,140,23,18,8595,8595,0,1,0.10076,232,8,8,0.492987,1
phase15_match_pack_v1|ms=2026082420|opp=phase9_anchor|src=targeted_family|fam=miner_forward|col=red|g=102|ply=0140,p24_b24,p24,b24,TINY,140,23,18,8595,8595,0,1,0.10126,234,8,8,0.436361,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p18_oracle,p18,oracle,TINY,13,36,21,7778,7778,0,1,0.02985,41,1,8,0.369238,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p24_oracle,p24,oracle,TINY,13,36,21,7778,7778,0,1,0.02974,41,1,8,0.738059,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p18_direct,p18,,direct,13,36,21,7778,7778,0,1,0.00185,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p24_direct,p24,,direct,13,36,21,7778,7778,0,1,0.00178,1,,,,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p18_remaining_count,p18,remaining_count,TINY,13,36,21,7778,7778,0,1,0.1178,321,8,8,0.387965,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p18_b18,p18,b18,TINY,13,36,21,7778,7778,0,1,0.12194,321,8,8,0.38963,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p18_b24,p18,b24,TINY,13,36,21,7778,7778,0,1,0.12057,321,8,8,0.386859,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p24_remaining_count,p24,remaining_count,TINY,13,36,21,7778,7778,0,1,0.11893,321,8,8,0.799557,1
phase15_match_pack_v1|ms=2026082420|opp=strategic_rule_based|src=neutral_v1|fam=any|col=blue|g=103|ply=0013,p24_b18,p24,b18,TINY,13,36,21,7778,7778,0,1,0.12188,321,8,8,0.806343,1
